"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NLD","HEALTHEXP","TOT","USD_CAP","A","2011",4567.358,
"NLD","HEALTHEXP","TOT","USD_CAP","A","2012",4782.367,
"NLD","HEALTHEXP","TOT","USD_CAP","A","2013",4923.878,
"NLD","HEALTHEXP","TOT","USD_CAP","A","2014",4934.582,
"NLD","HEALTHEXP","TOT","USD_CAP","A","2015",4927.104,
"NLD","HEALTHEXP","TOT","USD_CAP","A","2016",5095.837,
"NLD","HEALTHEXP","TOT","USD_CAP","A","2017",5253.773,
"NLD","HEALTHEXP","TOT","USD_CAP","A","2018",5538.095,
"NLD","HEALTHEXP","TOT","USD_CAP","A","2019",5739.201,
"NLD","HEALTHEXP","TOT","USD_CAP","A","2020",6298.506,"P"
"NZL","HEALTHEXP","TOT","USD_CAP","A","2000",1659.76,
"NZL","HEALTHEXP","TOT","USD_CAP","A","2001",1798.45,
"NZL","HEALTHEXP","TOT","USD_CAP","A","2002",1920.964,
"NZL","HEALTHEXP","TOT","USD_CAP","A","2003",1915.922,
"NZL","HEALTHEXP","TOT","USD_CAP","A","2004",2076.822,
"NZL","HEALTHEXP","TOT","USD_CAP","A","2005",2194.439,
"NZL","HEALTHEXP","TOT","USD_CAP","A","2006",2437.855,
"NZL","HEALTHEXP","TOT","USD_CAP","A","2007",2538.717,
"NZL","HEALTHEXP","TOT","USD_CAP","A","2008",2829.765,
"NZL","HEALTHEXP","TOT","USD_CAP","A","2009",2951.038,"P"
"NZL","HEALTHEXP","TOT","USD_CAP","A","2010",3044.818,"P"
"NZL","HEALTHEXP","TOT","USD_CAP","A","2011",3132.309,"P"
"NZL","HEALTHEXP","TOT","USD_CAP","A","2012",3240.034,"P"
"NZL","HEALTHEXP","TOT","USD_CAP","A","2013",3388.248,"P"
"NZL","HEALTHEXP","TOT","USD_CAP","A","2014",3490.835,"P"
"NZL","HEALTHEXP","TOT","USD_CAP","A","2015",3500.719,"P"
"NZL","HEALTHEXP","TOT","USD_CAP","A","2016",3732.589,"P"
"NZL","HEALTHEXP","TOT","USD_CAP","A","2017",3842.325,"P"
"NZL","HEALTHEXP","TOT","USD_CAP","A","2018",4058.746,"P"
"NZL","HEALTHEXP","TOT","USD_CAP","A","2019",4211.854,"E"
"NOR","HEALTHEXP","TOT","USD_CAP","A","2000",2792.506,
"NOR","HEALTHEXP","TOT","USD_CAP","A","2001",2937.174,"B"
"NOR","HEALTHEXP","TOT","USD_CAP","A","2002",3389.225,
"NOR","HEALTHEXP","TOT","USD_CAP","A","2003",3447.174,
"NOR","HEALTHEXP","TOT","USD_CAP","A","2004",3655.13,
"NOR","HEALTHEXP","TOT","USD_CAP","A","2005",3740.874,
"NOR","HEALTHEXP","TOT","USD_CAP","A","2006",3963.257,
"NOR","HEALTHEXP","TOT","USD_CAP","A","2007",4309.344,
"NOR","HEALTHEXP","TOT","USD_CAP","A","2008",4604.505,
"NOR","HEALTHEXP","TOT","USD_CAP","A","2009",4684.064,
"NOR","HEALTHEXP","TOT","USD_CAP","A","2010",4779.455,
"NOR","HEALTHEXP","TOT","USD_CAP","A","2011",4965.182,
"NOR","HEALTHEXP","TOT","USD_CAP","A","2012",5209.58,
"NOR","HEALTHEXP","TOT","USD_CAP","A","2013",5485.877,
"NOR","HEALTHEXP","TOT","USD_CAP","A","2014",5707.38,
"NOR","HEALTHEXP","TOT","USD_CAP","A","2015",5726.873,
"NOR","HEALTHEXP","TOT","USD_CAP","A","2016",5904.221,
"NOR","HEALTHEXP","TOT","USD_CAP","A","2017",6234.377,
"NOR","HEALTHEXP","TOT","USD_CAP","A","2018",6536.761,
"NOR","HEALTHEXP","TOT","USD_CAP","A","2019",6744.623,
"NOR","HEALTHEXP","TOT","USD_CAP","A","2020",6748.433,"P"
"POL","HEALTHEXP","TOT","USD_CAP","A","2000",603.869,
"POL","HEALTHEXP","TOT","USD_CAP","A","2001",668.102,
"POL","HEALTHEXP","TOT","USD_CAP","A","2002",774.069,"B"
"POL","HEALTHEXP","TOT","USD_CAP","A","2003",781.406,
"POL","HEALTHEXP","TOT","USD_CAP","A","2004",837.411,
"POL","HEALTHEXP","TOT","USD_CAP","A","2005",834.605,
"POL","HEALTHEXP","TOT","USD_CAP","A","2006",902.696,
"POL","HEALTHEXP","TOT","USD_CAP","A","2007",1050.336,
"POL","HEALTHEXP","TOT","USD_CAP","A","2008",1222.748,
"POL","HEALTHEXP","TOT","USD_CAP","A","2009",1314.796,
"POL","HEALTHEXP","TOT","USD_CAP","A","2010",1424.099,"B"
"POL","HEALTHEXP","TOT","USD_CAP","A","2011",1496.615,
"POL","HEALTHEXP","TOT","USD_CAP","A","2012",1578.6,
"POL","HEALTHEXP","TOT","USD_CAP","A","2013",1670.783,
"POL","HEALTHEXP","TOT","USD_CAP","A","2014",1687.056,
"POL","HEALTHEXP","TOT","USD_CAP","A","2015",1818.883,
"POL","HEALTHEXP","TOT","USD_CAP","A","2016",1959.094,
"POL","HEALTHEXP","TOT","USD_CAP","A","2017",2062.735,
"POL","HEALTHEXP","TOT","USD_CAP","A","2018",2122.841,
"POL","HEALTHEXP","TOT","USD_CAP","A","2019",2289.309,
"POL","HEALTHEXP","TOT","USD_CAP","A","2020",2546.964,"P"
"PRT","HEALTHEXP","TOT","USD_CAP","A","2000",1642.189,"B"
"PRT","HEALTHEXP","TOT","USD_CAP","A","2001",1709.114,
"PRT","HEALTHEXP","TOT","USD_CAP","A","2002",1839.118,
"PRT","HEALTHEXP","TOT","USD_CAP","A","2003",1921.544,
"PRT","HEALTHEXP","TOT","USD_CAP","A","2004",2085.036,
"PRT","HEALTHEXP","TOT","USD_CAP","A","2005",2183.712,
"PRT","HEALTHEXP","TOT","USD_CAP","A","2006",2239.057,
"PRT","HEALTHEXP","TOT","USD_CAP","A","2007",2299.161,
"PRT","HEALTHEXP","TOT","USD_CAP","A","2008",2448.034,
"PRT","HEALTHEXP","TOT","USD_CAP","A","2009",2517.862,
"PRT","HEALTHEXP","TOT","USD_CAP","A","2010",2581.404,
"PRT","HEALTHEXP","TOT","USD_CAP","A","2011",2457.491,
"PRT","HEALTHEXP","TOT","USD_CAP","A","2012",2420.857,
"PRT","HEALTHEXP","TOT","USD_CAP","A","2013",2504.16,
"PRT","HEALTHEXP","TOT","USD_CAP","A","2014",2537.592,
"PRT","HEALTHEXP","TOT","USD_CAP","A","2015",2635.56,
"PRT","HEALTHEXP","TOT","USD_CAP","A","2016",2815.178,
"PRT","HEALTHEXP","TOT","USD_CAP","A","2017",2906.395,
"PRT","HEALTHEXP","TOT","USD_CAP","A","2018",3152.797,
"PRT","HEALTHEXP","TOT","USD_CAP","A","2019",3347.429,
"PRT","HEALTHEXP","TOT","USD_CAP","A","2020",3308.319,"P"
"SVK","HEALTHEXP","TOT","USD_CAP","A","2000",690.161,
"SVK","HEALTHEXP","TOT","USD_CAP","A","2001",758.563,
"SVK","HEALTHEXP","TOT","USD_CAP","A","2002",868.626,
"SVK","HEALTHEXP","TOT","USD_CAP","A","2003",876.383,
"SVK","HEALTHEXP","TOT","USD_CAP","A","2004",1100.498,"B"
"SVK","HEALTHEXP","TOT","USD_CAP","A","2005",1191.447,"B"
"SVK","HEALTHEXP","TOT","USD_CAP","A","2006",1341.611,
"SVK","HEALTHEXP","TOT","USD_CAP","A","2007",1583.526,
"SVK","HEALTHEXP","TOT","USD_CAP","A","2008",1687.059,"B"
"SVK","HEALTHEXP","TOT","USD_CAP","A","2009",1812.373,
"SVK","HEALTHEXP","TOT","USD_CAP","A","2010",2012.23,
"SVK","HEALTHEXP","TOT","USD_CAP","A","2011",1974.763,
"SVK","HEALTHEXP","TOT","USD_CAP","A","2012",2097.4,"B"
"SVK","HEALTHEXP","TOT","USD_CAP","A","2013",2153.699,
"SVK","HEALTHEXP","TOT","USD_CAP","A","2014",2010.11,
"SVK","HEALTHEXP","TOT","USD_CAP","A","2015",2059.133,
"SVK","HEALTHEXP","TOT","USD_CAP","A","2016",2039.611,
"SVK","HEALTHEXP","TOT","USD_CAP","A","2017",1974.467,
"SVK","HEALTHEXP","TOT","USD_CAP","A","2018",2049.468,
"SVK","HEALTHEXP","TOT","USD_CAP","A","2019",2189.052,
"SVK","HEALTHEXP","TOT","USD_CAP","A","2020",2360.359,"E"
"ESP","HEALTHEXP","TOT","USD_CAP","A","2000",1523.386,
"ESP","HEALTHEXP","TOT","USD_CAP","A","2001",1634.931,
"ESP","HEALTHEXP","TOT","USD_CAP","A","2002",1803.499,
"ESP","HEALTHEXP","TOT","USD_CAP","A","2003",2014.513,"B"
"ESP","HEALTHEXP","TOT","USD_CAP","A","2004",2122.689,
"ESP","HEALTHEXP","TOT","USD_CAP","A","2005",2212.191,
"ESP","HEALTHEXP","TOT","USD_CAP","A","2006",2392.04,
"ESP","HEALTHEXP","TOT","USD_CAP","A","2007",2482.931,
"ESP","HEALTHEXP","TOT","USD_CAP","A","2008",2671.513,
"ESP","HEALTHEXP","TOT","USD_CAP","A","2009",2747.942,
"ESP","HEALTHEXP","TOT","USD_CAP","A","2010",2738.467,
"ESP","HEALTHEXP","TOT","USD_CAP","A","2011",2733.884,
"ESP","HEALTHEXP","TOT","USD_CAP","A","2012",2728.731,
"ESP","HEALTHEXP","TOT","USD_CAP","A","2013",2764.066,
"ESP","HEALTHEXP","TOT","USD_CAP","A","2014",2857.834,
"ESP","HEALTHEXP","TOT","USD_CAP","A","2015",3019.479,
"ESP","HEALTHEXP","TOT","USD_CAP","A","2016",3148.584,
"ESP","HEALTHEXP","TOT","USD_CAP","A","2017",3320.594,
"ESP","HEALTHEXP","TOT","USD_CAP","A","2018",3443.656,
"ESP","HEALTHEXP","TOT","USD_CAP","A","2019",3600.277,"P"
"SWE","HEALTHEXP","TOT","USD_CAP","A","2000",2195.101,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2001",2398.575,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2002",2637.444,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2003",2675.319,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2004",2772.626,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2005",2810.706,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2006",3007.757,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2007",3224.017,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2008",3415.035,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2009",3457.261,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2010",3432.817,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2011",4459.518,"B"
"SWE","HEALTHEXP","TOT","USD_CAP","A","2012",4679.652,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2013",4731.982,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2014",4865.516,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2015",5004.128,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2016",5127.574,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2017",5219.41,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2018",5456.547,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2019",5551.937,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2020",5753.559,"P"
"CHE","HEALTHEXP","TOT","USD_CAP","A","2000",3324.807,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2001",3552.849,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2002",3887.07,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2003",3914.367,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2004",4107.444,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2005",4106.056,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2006",4231.196,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2007",4594.719,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2008",4905.055,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2009",5068.296,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2010",5091.676,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2011",5259.578,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2012",5565.319,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2013",5923.911,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2014",6158.682,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2015",6465.885,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2016",6808.027,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2017",6866.474,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2018",6978.086,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2019",7138.064,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2000",431.847,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2001",472.652,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2002",519.978,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2003",509.613,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2004",558.511,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2005",588.128,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2006",677.628,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2007",732.948,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2008",807.052,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2009",816.531,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2010",844.042,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2011",888.309,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2012",894.741,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2013",947.74,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2014",1006.772,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2015",1040.108,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2016",1128.754,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2017",1175.655,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2018",1214.124,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2019",1266.935,
"GBR","HEALTHEXP","TOT","USD_CAP","A","2000",1892.941,
"GBR","HEALTHEXP","TOT","USD_CAP","A","2001",2108.519,
"GBR","HEALTHEXP","TOT","USD_CAP","A","2002",2353.416,
"GBR","HEALTHEXP","TOT","USD_CAP","A","2003",2472.9,
"GBR","HEALTHEXP","TOT","USD_CAP","A","2004",2733.96,
"GBR","HEALTHEXP","TOT","USD_CAP","A","2005",2735.736,
"GBR","HEALTHEXP","TOT","USD_CAP","A","2006",2931.545,
"GBR","HEALTHEXP","TOT","USD_CAP","A","2007",3071.321,
"GBR","HEALTHEXP","TOT","USD_CAP","A","2008",3203.583,
"GBR","HEALTHEXP","TOT","USD_CAP","A","2009",3271.387,
"GBR","HEALTHEXP","TOT","USD_CAP","A","2010",3390.106,
"GBR","HEALTHEXP","TOT","USD_CAP","A","2011",3452.396,
"GBR","HEALTHEXP","TOT","USD_CAP","A","2012",3587.437,
"GBR","HEALTHEXP","TOT","USD_CAP","A","2013",3691.039,
"GBR","HEALTHEXP","TOT","USD_CAP","A","2014",3779.517,
"GBR","HEALTHEXP","TOT","USD_CAP","A","2015",3831.743,
"GBR","HEALTHEXP","TOT","USD_CAP","A","2016",3988.944,
"GBR","HEALTHEXP","TOT","USD_CAP","A","2017",4096.018,
"GBR","HEALTHEXP","TOT","USD_CAP","A","2018",4288.654,
"GBR","HEALTHEXP","TOT","USD_CAP","A","2019",4500.141,
"GBR","HEALTHEXP","TOT","USD_CAP","A","2020",5267.705,"P"
"USA","HEALTHEXP","TOT","USD_CAP","A","2000",4536.166,
"USA","HEALTHEXP","TOT","USD_CAP","A","2001",4888.081,
"USA","HEALTHEXP","TOT","USD_CAP","A","2002",5316.341,
"USA","HEALTHEXP","TOT","USD_CAP","A","2003",5726.453,
"USA","HEALTHEXP","TOT","USD_CAP","A","2004",6087.904,
"USA","HEALTHEXP","TOT","USD_CAP","A","2005",6442.979,
"USA","HEALTHEXP","TOT","USD_CAP","A","2006",6814.405,
"USA","HEALTHEXP","TOT","USD_CAP","A","2007",7167.044,
"USA","HEALTHEXP","TOT","USD_CAP","A","2008",7386.572,
"USA","HEALTHEXP","TOT","USD_CAP","A","2009",7645.977,
"USA","HEALTHEXP","TOT","USD_CAP","A","2010",7880.441,
"USA","HEALTHEXP","TOT","USD_CAP","A","2011",8080.919,
"USA","HEALTHEXP","TOT","USD_CAP","A","2012",8348.239,
"USA","HEALTHEXP","TOT","USD_CAP","A","2013",8533.098,
"USA","HEALTHEXP","TOT","USD_CAP","A","2014",8949.855,
"USA","HEALTHEXP","TOT","USD_CAP","A","2015",9399.188,
"USA","HEALTHEXP","TOT","USD_CAP","A","2016",9777.261,
"USA","HEALTHEXP","TOT","USD_CAP","A","2017",10106.176,
"USA","HEALTHEXP","TOT","USD_CAP","A","2018",10528.48,
"USA","HEALTHEXP","TOT","USD_CAP","A","2019",10948.475,
"CHL","HEALTHEXP","TOT","USD_CAP","A","2000",591.302,
"CHL","HEALTHEXP","TOT","USD_CAP","A","2001",620.924,
"CHL","HEALTHEXP","TOT","USD_CAP","A","2002",652.705,
"CHL","HEALTHEXP","TOT","USD_CAP","A","2003",706.703,
"CHL","HEALTHEXP","TOT","USD_CAP","A","2004",766.566,
"CHL","HEALTHEXP","TOT","USD_CAP","A","2005",810.691,
"CHL","HEALTHEXP","TOT","USD_CAP","A","2006",959.483,
"CHL","HEALTHEXP","TOT","USD_CAP","A","2007",1060.721,
"CHL","HEALTHEXP","TOT","USD_CAP","A","2008",1129.411,
"CHL","HEALTHEXP","TOT","USD_CAP","A","2009",1310.57,
"CHL","HEALTHEXP","TOT","USD_CAP","A","2010",1254.254,
"CHL","HEALTHEXP","TOT","USD_CAP","A","2011",1355.452,
"CHL","HEALTHEXP","TOT","USD_CAP","A","2012",1485.284,
"CHL","HEALTHEXP","TOT","USD_CAP","A","2013",1658.112,
"CHL","HEALTHEXP","TOT","USD_CAP","A","2014",1754.988,
"CHL","HEALTHEXP","TOT","USD_CAP","A","2015",1833.552,
"CHL","HEALTHEXP","TOT","USD_CAP","A","2016",1941.256,
"CHL","HEALTHEXP","TOT","USD_CAP","A","2017",2119.552,
"CHL","HEALTHEXP","TOT","USD_CAP","A","2018",2131.03,
"CHL","HEALTHEXP","TOT","USD_CAP","A","2019",2291.464,
"CHL","HEALTHEXP","TOT","USD_CAP","A","2020",2231.567,"P"
"EST","HEALTHEXP","TOT","USD_CAP","A","2000",542.774,
"EST","HEALTHEXP","TOT","USD_CAP","A","2001",544.996,
"EST","HEALTHEXP","TOT","USD_CAP","A","2002",624.72,
"EST","HEALTHEXP","TOT","USD_CAP","A","2003",700.141,
"EST","HEALTHEXP","TOT","USD_CAP","A","2004",813.998,
"EST","HEALTHEXP","TOT","USD_CAP","A","2005",888.886,
"EST","HEALTHEXP","TOT","USD_CAP","A","2006",945.48,
"EST","HEALTHEXP","TOT","USD_CAP","A","2007",1137.232,
"EST","HEALTHEXP","TOT","USD_CAP","A","2008",1291.739,
"EST","HEALTHEXP","TOT","USD_CAP","A","2009",1309.901,
"EST","HEALTHEXP","TOT","USD_CAP","A","2010",1364.153,
"EST","HEALTHEXP","TOT","USD_CAP","A","2011",1403.664,
"EST","HEALTHEXP","TOT","USD_CAP","A","2012",1515.08,
"EST","HEALTHEXP","TOT","USD_CAP","A","2013",1636.088,
"EST","HEALTHEXP","TOT","USD_CAP","A","2014",1752.158,
"EST","HEALTHEXP","TOT","USD_CAP","A","2015",1867.757,
"EST","HEALTHEXP","TOT","USD_CAP","A","2016",2028.237,
"EST","HEALTHEXP","TOT","USD_CAP","A","2017",2201.895,
"EST","HEALTHEXP","TOT","USD_CAP","A","2018",2365.786,
"EST","HEALTHEXP","TOT","USD_CAP","A","2019",2507.068,
"EST","HEALTHEXP","TOT","USD_CAP","A","2020",2948.505,"P"
"ISR","HEALTHEXP","TOT","USD_CAP","A","2000",1550.604,
"ISR","HEALTHEXP","TOT","USD_CAP","A","2001",1652.389,
"ISR","HEALTHEXP","TOT","USD_CAP","A","2002",1691.491,
"ISR","HEALTHEXP","TOT","USD_CAP","A","2003",1633.092,
"ISR","HEALTHEXP","TOT","USD_CAP","A","2004",1707.114,
"ISR","HEALTHEXP","TOT","USD_CAP","A","2005",1756.34,
"ISR","HEALTHEXP","TOT","USD_CAP","A","2006",1747.388,"B"
"ISR","HEALTHEXP","TOT","USD_CAP","A","2007",1854.118,
"ISR","HEALTHEXP","TOT","USD_CAP","A","2008",1844.723,
"ISR","HEALTHEXP","TOT","USD_CAP","A","2009",1914.279,
"ISR","HEALTHEXP","TOT","USD_CAP","A","2010",1974.785,
"ISR","HEALTHEXP","TOT","USD_CAP","A","2011",2081.778,
"ISR","HEALTHEXP","TOT","USD_CAP","A","2012",2223.345,
"ISR","HEALTHEXP","TOT","USD_CAP","A","2013",2238.455,
"ISR","HEALTHEXP","TOT","USD_CAP","A","2014",2237.584,
"ISR","HEALTHEXP","TOT","USD_CAP","A","2015",2310.019,
"ISR","HEALTHEXP","TOT","USD_CAP","A","2016",2524.083,
"ISR","HEALTHEXP","TOT","USD_CAP","A","2017",2626.181,
"ISR","HEALTHEXP","TOT","USD_CAP","A","2018",2836.329,
"ISR","HEALTHEXP","TOT","USD_CAP","A","2019",2903.412,
"SVN","HEALTHEXP","TOT","USD_CAP","A","2000",1463.383,"E"
"SVN","HEALTHEXP","TOT","USD_CAP","A","2001",1553.338,"E"
"SVN","HEALTHEXP","TOT","USD_CAP","A","2002",1736.558,
"SVN","HEALTHEXP","TOT","USD_CAP","A","2003",1786.011,
"SVN","HEALTHEXP","TOT","USD_CAP","A","2004",1857.559,
"SVN","HEALTHEXP","TOT","USD_CAP","A","2005",1900.016,
"SVN","HEALTHEXP","TOT","USD_CAP","A","2006",1985.024,
"SVN","HEALTHEXP","TOT","USD_CAP","A","2007",2064.859,
"SVN","HEALTHEXP","TOT","USD_CAP","A","2008",2297.531,
"SVN","HEALTHEXP","TOT","USD_CAP","A","2009",2269.794,
"SVN","HEALTHEXP","TOT","USD_CAP","A","2010",2320.576,
"SVN","HEALTHEXP","TOT","USD_CAP","A","2011",2376.64,
"SVN","HEALTHEXP","TOT","USD_CAP","A","2012",2431.002,
"SVN","HEALTHEXP","TOT","USD_CAP","A","2013",2495.283,
"SVN","HEALTHEXP","TOT","USD_CAP","A","2014",2499.108,"B"
"SVN","HEALTHEXP","TOT","USD_CAP","A","2015",2579.283,
"SVN","HEALTHEXP","TOT","USD_CAP","A","2016",2738.224,
"SVN","HEALTHEXP","TOT","USD_CAP","A","2017",2832.646,
"SVN","HEALTHEXP","TOT","USD_CAP","A","2018",3060.734,
"SVN","HEALTHEXP","TOT","USD_CAP","A","2019",3303.471,
"SVN","HEALTHEXP","TOT","USD_CAP","A","2020",3629.96,"P"
"BRA","HEALTHEXP","TOT","USD_CAP","A","2011",1178.694,
"BRA","HEALTHEXP","TOT","USD_CAP","A","2012",1222.604,
"BRA","HEALTHEXP","TOT","USD_CAP","A","2013",1299.214,
"BRA","HEALTHEXP","TOT","USD_CAP","A","2014",1376.439,
"BRA","HEALTHEXP","TOT","USD_CAP","A","2015",1360.799,
"BRA","HEALTHEXP","TOT","USD_CAP","A","2016",1339.996,
"BRA","HEALTHEXP","TOT","USD_CAP","A","2017",1391.372,
"BRA","HEALTHEXP","TOT","USD_CAP","A","2018",1454.76,
"BRA","HEALTHEXP","TOT","USD_CAP","A","2019",1513.891,
"CHN","HEALTHEXP","TOT","USD_CAP","A","2011",438.725,
"CHN","HEALTHEXP","TOT","USD_CAP","A","2012",508.815,
"CHN","HEALTHEXP","TOT","USD_CAP","A","2013",561.66,
"CHN","HEALTHEXP","TOT","USD_CAP","A","2014",595.513,
"CHN","HEALTHEXP","TOT","USD_CAP","A","2015",635.149,
"CHN","HEALTHEXP","TOT","USD_CAP","A","2016",668.096,
"CHN","HEALTHEXP","TOT","USD_CAP","A","2017",730.375,
"CHN","HEALTHEXP","TOT","USD_CAP","A","2018",810.845,
"COL","HEALTHEXP","TOT","USD_CAP","A","2011",791.69,
"COL","HEALTHEXP","TOT","USD_CAP","A","2012",838.282,
"COL","HEALTHEXP","TOT","USD_CAP","A","2013",925.428,
"COL","HEALTHEXP","TOT","USD_CAP","A","2014",987.342,
"COL","HEALTHEXP","TOT","USD_CAP","A","2015",1035.02,
"COL","HEALTHEXP","TOT","USD_CAP","A","2016",1101.628,
"COL","HEALTHEXP","TOT","USD_CAP","A","2017",1139.442,
"COL","HEALTHEXP","TOT","USD_CAP","A","2018",1195.354,
"COL","HEALTHEXP","TOT","USD_CAP","A","2019",1276.209,
"IND","HEALTHEXP","TOT","USD_CAP","A","2011",159.858,
"IND","HEALTHEXP","TOT","USD_CAP","A","2012",178.642,
"IND","HEALTHEXP","TOT","USD_CAP","A","2013",208.145,
"IND","HEALTHEXP","TOT","USD_CAP","A","2014",208.864,
"IND","HEALTHEXP","TOT","USD_CAP","A","2015",216.051,
"IND","HEALTHEXP","TOT","USD_CAP","A","2016",224.324,
"IND","HEALTHEXP","TOT","USD_CAP","A","2017",238.103,
"IND","HEALTHEXP","TOT","USD_CAP","A","2018",257.403,
"IDN","HEALTHEXP","TOT","USD_CAP","A","2011",273.334,
"IDN","HEALTHEXP","TOT","USD_CAP","A","2012",290.523,
"IDN","HEALTHEXP","TOT","USD_CAP","A","2013",303.801,
"IDN","HEALTHEXP","TOT","USD_CAP","A","2014",328.558,
"IDN","HEALTHEXP","TOT","USD_CAP","A","2015",314.329,
"IDN","HEALTHEXP","TOT","USD_CAP","A","2016",330.886,
"IDN","HEALTHEXP","TOT","USD_CAP","A","2017",316.239,
"IDN","HEALTHEXP","TOT","USD_CAP","A","2018",336.726,
"LVA","HEALTHEXP","TOT","USD_CAP","A","2000",463.871,"E"
"LVA","HEALTHEXP","TOT","USD_CAP","A","2001",552.229,"E"
"LVA","HEALTHEXP","TOT","USD_CAP","A","2002",630.851,"E"
"LVA","HEALTHEXP","TOT","USD_CAP","A","2003",637.462,"E"
"LVA","HEALTHEXP","TOT","USD_CAP","A","2004",796.294,
"LVA","HEALTHEXP","TOT","USD_CAP","A","2005",839.729,
"LVA","HEALTHEXP","TOT","USD_CAP","A","2006",938.042,
"LVA","HEALTHEXP","TOT","USD_CAP","A","2007",1084.206,
"LVA","HEALTHEXP","TOT","USD_CAP","A","2008",1118.342,
"LVA","HEALTHEXP","TOT","USD_CAP","A","2009",1008.637,
"LVA","HEALTHEXP","TOT","USD_CAP","A","2010",1076.692,
"LVA","HEALTHEXP","TOT","USD_CAP","A","2011",1077.559,
"LVA","HEALTHEXP","TOT","USD_CAP","A","2012",1156.185,
"LVA","HEALTHEXP","TOT","USD_CAP","A","2013",1229.697,
"LVA","HEALTHEXP","TOT","USD_CAP","A","2014",1286.483,
"LVA","HEALTHEXP","TOT","USD_CAP","A","2015",1404.653,
"LVA","HEALTHEXP","TOT","USD_CAP","A","2016",1613.803,
"LVA","HEALTHEXP","TOT","USD_CAP","A","2017",1676.414,
"LVA","HEALTHEXP","TOT","USD_CAP","A","2018",1867.283,
"LVA","HEALTHEXP","TOT","USD_CAP","A","2019",2039.219,
"LTU","HEALTHEXP","TOT","USD_CAP","A","2000",573.979,"E"
"LTU","HEALTHEXP","TOT","USD_CAP","A","2001",605.997,"E"
"LTU","HEALTHEXP","TOT","USD_CAP","A","2002",711.869,"E"
"LTU","HEALTHEXP","TOT","USD_CAP","A","2003",816.345,"E"
"LTU","HEALTHEXP","TOT","USD_CAP","A","2004",789.288,"B"
"LTU","HEALTHEXP","TOT","USD_CAP","A","2005",885.723,
"LTU","HEALTHEXP","TOT","USD_CAP","A","2006",1010.22,"B"
